employer_name,city,state,job_title,soc_code,occupation,estimated_headcount,salary_min,salary_median,salary_max,salary_confidence,location_confidence,overall_confidence,industry,size_class,record_type,source
[Information] 1000+ employees,Medford,MA,Graphic Designers,27-1024,designers,41,45000,65000,100000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lynn,MA,Graphic Designers,27-1024,designers,41,45000,65000,100000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brockton,MA,Graphic Designers,27-1024,designers,41,45000,65000,100000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Salem,MA,Graphic Designers,27-1024,designers,41,45000,65000,100000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Other MA,MA,Graphic Designers,27-1024,designers,555,45000,65000,100000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Boston,MA,Sales Workers,41-0000,sales,1235,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Cambridge,MA,Sales Workers,41-0000,sales,395,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Worcester,MA,Sales Workers,41-0000,sales,296,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Springfield,MA,Sales Workers,41-0000,sales,247,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lowell,MA,Sales Workers,41-0000,sales,197,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Quincy,MA,Sales Workers,41-0000,sales,148,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Newton,MA,Sales Workers,41-0000,sales,148,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Somerville,MA,Sales Workers,41-0000,sales,148,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brookline,MA,Sales Workers,41-0000,sales,98,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Framingham,MA,Sales Workers,41-0000,sales,98,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Waltham,MA,Sales Workers,41-0000,sales,98,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Malden,MA,Sales Workers,41-0000,sales,98,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Medford,MA,Sales Workers,41-0000,sales,98,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lynn,MA,Sales Workers,41-0000,sales,98,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brockton,MA,Sales Workers,41-0000,sales,98,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Salem,MA,Sales Workers,41-0000,sales,98,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Other MA,MA,Sales Workers,41-0000,sales,1334,30000,55000,120000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Boston,MA,Managers,11-0000,management,823,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Cambridge,MA,Managers,11-0000,management,263,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Worcester,MA,Managers,11-0000,management,197,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Springfield,MA,Managers,11-0000,management,164,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lowell,MA,Managers,11-0000,management,131,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Quincy,MA,Managers,11-0000,management,98,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Newton,MA,Managers,11-0000,management,98,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Somerville,MA,Managers,11-0000,management,98,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brookline,MA,Managers,11-0000,management,65,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Framingham,MA,Managers,11-0000,management,65,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Waltham,MA,Managers,11-0000,management,65,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Malden,MA,Managers,11-0000,management,65,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Medford,MA,Managers,11-0000,management,65,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lynn,MA,Managers,11-0000,management,65,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brockton,MA,Managers,11-0000,management,65,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Salem,MA,Managers,11-0000,management,65,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Other MA,MA,Managers,11-0000,management,889,60000,100000,180000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Boston,MA,Administrative Staff,43-0000,administrative,1029,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Cambridge,MA,Administrative Staff,43-0000,administrative,329,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Worcester,MA,Administrative Staff,43-0000,administrative,247,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Springfield,MA,Administrative Staff,43-0000,administrative,205,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lowell,MA,Administrative Staff,43-0000,administrative,164,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Quincy,MA,Administrative Staff,43-0000,administrative,123,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Newton,MA,Administrative Staff,43-0000,administrative,123,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Somerville,MA,Administrative Staff,43-0000,administrative,123,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brookline,MA,Administrative Staff,43-0000,administrative,82,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Framingham,MA,Administrative Staff,43-0000,administrative,82,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Waltham,MA,Administrative Staff,43-0000,administrative,82,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Malden,MA,Administrative Staff,43-0000,administrative,82,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Medford,MA,Administrative Staff,43-0000,administrative,82,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lynn,MA,Administrative Staff,43-0000,administrative,82,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brockton,MA,Administrative Staff,43-0000,administrative,82,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Salem,MA,Administrative Staff,43-0000,administrative,82,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Other MA,MA,Administrative Staff,43-0000,administrative,1111,35000,48000,70000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Boston,MA,Computer Support Specialists,15-1232,support,617,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Cambridge,MA,Computer Support Specialists,15-1232,support,197,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Worcester,MA,Computer Support Specialists,15-1232,support,148,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Springfield,MA,Computer Support Specialists,15-1232,support,123,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lowell,MA,Computer Support Specialists,15-1232,support,98,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Quincy,MA,Computer Support Specialists,15-1232,support,74,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Newton,MA,Computer Support Specialists,15-1232,support,74,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Somerville,MA,Computer Support Specialists,15-1232,support,74,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brookline,MA,Computer Support Specialists,15-1232,support,49,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Framingham,MA,Computer Support Specialists,15-1232,support,49,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Waltham,MA,Computer Support Specialists,15-1232,support,49,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Malden,MA,Computer Support Specialists,15-1232,support,49,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Medford,MA,Computer Support Specialists,15-1232,support,49,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lynn,MA,Computer Support Specialists,15-1232,support,49,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brockton,MA,Computer Support Specialists,15-1232,support,49,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Salem,MA,Computer Support Specialists,15-1232,support,49,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Other MA,MA,Computer Support Specialists,15-1232,support,667,45000,65000,95000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Boston,MA,Technology Workers,15-0000,other_tech,823,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Cambridge,MA,Technology Workers,15-0000,other_tech,263,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Worcester,MA,Technology Workers,15-0000,other_tech,197,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Springfield,MA,Technology Workers,15-0000,other_tech,164,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lowell,MA,Technology Workers,15-0000,other_tech,131,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Quincy,MA,Technology Workers,15-0000,other_tech,98,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Newton,MA,Technology Workers,15-0000,other_tech,98,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Somerville,MA,Technology Workers,15-0000,other_tech,98,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brookline,MA,Technology Workers,15-0000,other_tech,65,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Framingham,MA,Technology Workers,15-0000,other_tech,65,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Waltham,MA,Technology Workers,15-0000,other_tech,65,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Malden,MA,Technology Workers,15-0000,other_tech,65,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Medford,MA,Technology Workers,15-0000,other_tech,65,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Lynn,MA,Technology Workers,15-0000,other_tech,65,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Brockton,MA,Technology Workers,15-0000,other_tech,65,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Salem,MA,Technology Workers,15-0000,other_tech,65,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Information] 1000+ employees,Other MA,MA,Technology Workers,15-0000,other_tech,889,55000,90000,150000,0.85,0.5,0.204,technology,1000+ employees,cbp_synthetic,census_cbp_2023:51
[Finance and insurance] <5 employees,Boston,MA,Financial Analysts,13-2051,financial_analysts,338,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Cambridge,MA,Financial Analysts,13-2051,financial_analysts,108,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Worcester,MA,Financial Analysts,13-2051,financial_analysts,81,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Springfield,MA,Financial Analysts,13-2051,financial_analysts,67,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Lowell,MA,Financial Analysts,13-2051,financial_analysts,54,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Quincy,MA,Financial Analysts,13-2051,financial_analysts,40,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Newton,MA,Financial Analysts,13-2051,financial_analysts,40,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Somerville,MA,Financial Analysts,13-2051,financial_analysts,40,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Brookline,MA,Financial Analysts,13-2051,financial_analysts,27,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Framingham,MA,Financial Analysts,13-2051,financial_analysts,27,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Waltham,MA,Financial Analysts,13-2051,financial_analysts,27,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Malden,MA,Financial Analysts,13-2051,financial_analysts,27,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Medford,MA,Financial Analysts,13-2051,financial_analysts,27,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Lynn,MA,Financial Analysts,13-2051,financial_analysts,27,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Brockton,MA,Financial Analysts,13-2051,financial_analysts,27,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Salem,MA,Financial Analysts,13-2051,financial_analysts,27,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Other MA,MA,Financial Analysts,13-2051,financial_analysts,365,55000,95000,160000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Boston,MA,Accountants,13-2011,accountants,270,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Cambridge,MA,Accountants,13-2011,accountants,86,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Worcester,MA,Accountants,13-2011,accountants,64,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Springfield,MA,Accountants,13-2011,accountants,54,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Lowell,MA,Accountants,13-2011,accountants,43,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Quincy,MA,Accountants,13-2011,accountants,32,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Newton,MA,Accountants,13-2011,accountants,32,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Somerville,MA,Accountants,13-2011,accountants,32,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Brookline,MA,Accountants,13-2011,accountants,21,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Framingham,MA,Accountants,13-2011,accountants,21,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Waltham,MA,Accountants,13-2011,accountants,21,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Malden,MA,Accountants,13-2011,accountants,21,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Medford,MA,Accountants,13-2011,accountants,21,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Lynn,MA,Accountants,13-2011,accountants,21,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Brockton,MA,Accountants,13-2011,accountants,21,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Salem,MA,Accountants,13-2011,accountants,21,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Other MA,MA,Accountants,13-2011,accountants,291,50000,78000,130000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Boston,MA,Software Developers,15-1252,software_developers,270,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Cambridge,MA,Software Developers,15-1252,software_developers,86,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Worcester,MA,Software Developers,15-1252,software_developers,64,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Springfield,MA,Software Developers,15-1252,software_developers,54,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Lowell,MA,Software Developers,15-1252,software_developers,43,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Quincy,MA,Software Developers,15-1252,software_developers,32,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Newton,MA,Software Developers,15-1252,software_developers,32,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Somerville,MA,Software Developers,15-1252,software_developers,32,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Brookline,MA,Software Developers,15-1252,software_developers,21,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Framingham,MA,Software Developers,15-1252,software_developers,21,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Waltham,MA,Software Developers,15-1252,software_developers,21,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Malden,MA,Software Developers,15-1252,software_developers,21,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Medford,MA,Software Developers,15-1252,software_developers,21,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Lynn,MA,Software Developers,15-1252,software_developers,21,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Brockton,MA,Software Developers,15-1252,software_developers,21,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Salem,MA,Software Developers,15-1252,software_developers,21,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Other MA,MA,Software Developers,15-1252,software_developers,291,80000,130000,190000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Boston,MA,Customer Service Reps,43-4051,customer_service,270,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Cambridge,MA,Customer Service Reps,43-4051,customer_service,86,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Worcester,MA,Customer Service Reps,43-4051,customer_service,64,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Springfield,MA,Customer Service Reps,43-4051,customer_service,54,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Lowell,MA,Customer Service Reps,43-4051,customer_service,43,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Quincy,MA,Customer Service Reps,43-4051,customer_service,32,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Newton,MA,Customer Service Reps,43-4051,customer_service,32,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Somerville,MA,Customer Service Reps,43-4051,customer_service,32,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Brookline,MA,Customer Service Reps,43-4051,customer_service,21,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Framingham,MA,Customer Service Reps,43-4051,customer_service,21,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Waltham,MA,Customer Service Reps,43-4051,customer_service,21,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Malden,MA,Customer Service Reps,43-4051,customer_service,21,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Medford,MA,Customer Service Reps,43-4051,customer_service,21,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
[Finance and insurance] <5 employees,Lynn,MA,Customer Service Reps,43-4051,customer_service,21,30000,40000,55000,0.85,0.5,0.102,finance,<5 employees,cbp_synthetic,census_cbp_2023:52
