employee_name,job_title,occupation_series,pay_grade,department,agency,duty_station,city,state,annual_salary,work_schedule,pay_year,source_id
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_20
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_21
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_22
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_23
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_24
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_25
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_26
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_27
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_28
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_29
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_30
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_31
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_32
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_33
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_34
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_35
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_36
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_37
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_38
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_39
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_40
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_41
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_42
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_43
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_44
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_45
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_46
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_47
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_48
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_49
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_50
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_51
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_52
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_53
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_54
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_55
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_56
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_57
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_58
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_59
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_60
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_61
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_62
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_63
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_64
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_65
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_66
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_67
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_68
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_69
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_70
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_71
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_72
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_73
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_74
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_75
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_76
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_77
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_78
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_79
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_80
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_81
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_82
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_83
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_84
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_85
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_86
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_87
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_88
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_89
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_90
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_91
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_92
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_93
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_94
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_95
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_96
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_97
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_98
Federal Employee,Pharmacist,0660,GS-12,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0660_Dep_99
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_0
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_1
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_2
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_3
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_4
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_5
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_6
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_7
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_8
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_9
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_10
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_11
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_12
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_13
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_14
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_15
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_16
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_17
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_18
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_19
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_20
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_21
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_22
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_23
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_24
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_25
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_26
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_27
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_28
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_29
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_30
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_31
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_32
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_33
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_34
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_35
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_36
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_37
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_38
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_39
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_40
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_41
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_42
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_43
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_44
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_45
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_46
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_47
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_48
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_49
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_50
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_51
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_52
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_53
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_54
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_55
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_56
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_57
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_58
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_59
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_60
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_61
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_62
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_63
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_64
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_65
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_66
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_67
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_68
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_69
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_70
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_71
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_72
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_73
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_74
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_75
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_76
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_77
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_78
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_79
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_80
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_81
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_82
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_83
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_84
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_85
